날짜,종목명,주문,매매가격(원),수량(주),사유,수익률
20180420,우원개발(A046940),매수,7020,1219.0,매수로직 매수 - (매수가) 우선순위 : 1,-
20180420,남화토건(A091590),매수,17700,483.0,매수로직 매수 - (매수가) 우선순위 : 2,-
20180420,남화토건(A091590),매도,20400,483.0,당일목표가매도,15.254237288135593%
20180420,나이벡(A138610),매도,16550,434.0,손절가매도,-20.813397129186605%
20180423,에이치엘비생명과학(A067630),매수,19191,468,매수로직 매수 - (매수가) 우선순위 : 2,-
20180423,우원개발(A046940),매도,8069,1219.0,목표가매도,14.94301994301994%
20180424,동신건설(A025950),매수,13250,717,매수로직 매수 - (매수가) 우선순위 : 1,-
20180424,삼화콘덴서(A001820),매수,67400,141,매수로직 매수 - (매수가) 우선순위 : 2,-
20180425,에이치엘비생명과학(A067630),매도,20089,468,날짜지나 매도 : 20180423 ~ 20180425 설정가격매도,4.679276744307227%
20180426,동신건설(A025950),매도,11650,717.0,날짜지나 매도 : 20180424 ~ 20180426 설정가격매도,-12.075471698113208%
20180426,삼화콘덴서(A001820),매도,61000,141,날짜지나 매도 : 20180424 ~ 20180426 설정가격매도,-9.495548961424333%
20180427,테라젠이텍스(A066700),매수,21150,412,매수로직 매수 - (매수가) 우선순위 : 1,-
20180427,포스코엠텍(A009520),매수,5820,1498,매수로직 매수 - (매수가) 우선순위 : 2,-
20180427,일신석재(A007110),매수,2740,3182,매수로직 매수 - (매수가) 우선순위 : 3,-
20180430,일신석재(A007110),매도,3121,3182.0,목표가매도,13.905109489051096%
20180502,테라젠이텍스(A066700),매도,19100,412.0,날짜지나 매도 : 20180427 ~ 20180502 설정가격매도,-9.692671394799055%
20180502,포스코엠텍(A009520),매도,6180,1498,날짜지나 매도 : 20180427 ~ 20180502 설정가격매도,6.185567010309279%
20180503,옴니시스템(A057540),매수,3205,2804,매수로직 매수 - (매수가) 우선순위 : 1,-
20180503,지엔씨에너지(A119850),매수,6470,1389.0,매수로직 매수 - (매수가) 우선순위 : 2,-
20180503,한농화성(A011500),매수,7050,1274,매수로직 매수 - (매수가) 우선순위 : 3,-
20180508,옴니시스템(A057540),매도,3280,2804,날짜지나 매도 : 20180503 ~ 20180508 설정가격매도,2.3400936037441498%
20180508,지엔씨에너지(A119850),매도,6770,1389,날짜지나 매도 : 20180503 ~ 20180508 설정가격매도,4.636785162287481%
20180509,남선알미늄(A008350),매수,1505,5759.0,매수로직 매수 - (매수가) 우선순위 : 1,-
20180509,콤텍시스템(A031820),매수,1720,5039,매수로직 매수 - (매수가) 우선순위 : 2,-
20180509,한농화성(A011500),매도,5631,1274.0,손절가매도,-20.127659574468083%
20180510,남화토건(A091590),매수,17600,465.0,매수로직 매수 - (매수가) 우선순위 : 1,-
20180511,남선알미늄(A008350),매도,1555,5759,날짜지나 매도 : 20180509 ~ 20180511 설정가격매도,3.322259136212625%
20180511,콤텍시스템(A031820),매도,1510,5039,날짜지나 매도 : 20180509 ~ 20180511 설정가격매도,-12.209302325581394%
20180514,조선선재(A120030),매수,136908,60.0,매수로직 매수 - (매수가) 우선순위 : 2,-
20180514,남화토건(A091590),매도,17550,465,날짜지나 매도 : 20180510 ~ 20180514 설정가격매도,-0.2840909090909091%
20180515,SG(A255220),매수,13750,599,매수로직 매수 - (매수가) 우선순위 : 1,-
20180515,디와이파워(A210540),매수,26200,314.0,매수로직 매수 - (매수가) 우선순위 : 2,-
20180516,조선선재(A120030),매도,109500,60,손절가매도,-20.019283022175475%
20180517,SG(A255220),매도,12750,599,날짜지나 매도 : 20180515 ~ 20180517 설정가격매도,-7.2727272727272725%
20180517,디와이파워(A210540),매도,25300,314,날짜지나 매도 : 20180515 ~ 20180517 설정가격매도,-3.435114503816794%
20180518,국영지앤엠(A006050),매수,1975,3766,매수로직 매수 - (매수가) 우선순위 : 1,-
20180518,백광소재(A014580),매수,3660,2032,매수로직 매수 - (매수가) 우선순위 : 3,-
20180521,에스모(A073070),매수,8560,878,매수로직 매수 - (매수가) 우선순위 : 1,-
20180521,에스모(A073070),매도,9850,878,당일목표가매도,15.070093457943926%
20180523,F&F(A007700),매수,58900,131,매수로직 매수 - (매수가) 우선순위 : 1,-
20180523,국영지앤엠(A006050),매도,1965,3766.0,날짜지나 매도 : 20180518 ~ 20180523 설정가격매도,-0.5063291139240507%
20180523,백광소재(A014580),매도,3570,2032,날짜지나 매도 : 20180518 ~ 20180523 설정가격매도,-2.459016393442623%
20180524,오르비텍(A046120),매수,9050,845,매수로직 매수 - (매수가) 우선순위 : 1,-
20180524,투윈글로벌(A066410),매수,7094,1003,매수로직 매수 - (매수가) 우선순위 : 2,-
20180525,F&F(A007700),매도,58500,131,날짜지나 매도 : 20180523 ~ 20180525 설정가격매도,-0.6791171477079796%
20180525,오르비텍(A046120),매도,7100,845.0,손절가매도,-21.54696132596685%
20180525,투윈글로벌(A066410),매도,8158,1003.0,목표가매도,14.998590358049055%
20180528,동양네트웍스(A030790),매수,5290,1414,매수로직 매수 - (매수가) 우선순위 : 1,-
20180528,에이치엘비생명과학(A067630),매수,20420,365,매수로직 매수 - (매수가) 우선순위 : 2,-
20180529,배럴(A267790),매수,22800,326,매수로직 매수 - (매수가) 우선순위 : 1,-
20180529,에이치엘비생명과학(A067630),매도,16308,365.0,손절가매도,-20.137120470127325%
20180531,동양네트웍스(A030790),매도,4805,1414,날짜지나 매도 : 20180528 ~ 20180531 설정가격매도,-9.168241965973536%
20180531,배럴(A267790),매도,23650,326,날짜지나 매도 : 20180529 ~ 20180531 설정가격매도,3.7280701754385963%
20180601,SG(A255220),매수,15650,436,매수로직 매수 - (매수가) 우선순위 : 1,-
20180601,삼목에스폼(A018310),매수,18450,370,매수로직 매수 - (매수가) 우선순위 : 2,-
20180601,네오위즈(A095660),매수,23300,293,매수로직 매수 - (매수가) 우선순위 : 3,-
20180604,SG(A255220),매도,18000,436.0,목표가매도,15.015974440894569%
20180605,백금T&A(A046310),매수,4320,1627.0,매수로직 매수 - (매수가) 우선순위 : 1,-
20180605,삼목에스폼(A018310),매도,18800,370,날짜지나 매도 : 20180601 ~ 20180605 설정가격매도,1.8970189701897018%
20180605,네오위즈(A095660),매도,21500,293.0,날짜지나 매도 : 20180601 ~ 20180605 설정가격매도,-7.725321888412018%
20180607,현대상사(A011760),매수,40650,167,매수로직 매수 - (매수가) 우선순위 : 1,-
20180607,현대상사(A011760),매도,46750,167,당일목표가매도,15.006150061500614%
20180607,웰크론(A065950),매수,5480,1247.0,매수로직 매수 - (매수가) 우선순위 : 2,-
20180608,백금T&A(A046310),매도,3890,1627.0,날짜지나 매도 : 20180605 ~ 20180608 설정가격매도,-9.953703703703704%
20180611,SM Life Design(A063440),매수,4365,1613,매수로직 매수 - (매수가) 우선순위 : 1,-
20180611,제일제강(A023440),매수,1865,3775,매수로직 매수 - (매수가) 우선순위 : 2,-
20180611,제일제강(A023440),매도,2136,3775,당일목표가매도,14.53083109919571%
20180611,웰크론(A065950),매도,5340,1247,날짜지나 매도 : 20180607 ~ 20180611 설정가격매도,-2.5547445255474455%
20180612,현대상사(A011760),매수,48350,148,매수로직 매수 - (매수가) 우선순위 : 1,-
20180612,SM Life Design(A063440),매도,3486,1613.0,손절가매도,-20.13745704467354%
20180614,화성밸브(A039610),매수,11446,595,매수로직 매수 - (매수가) 우선순위 : 1,-
20180614,화성밸브(A039610),매도,13172,595,당일목표가매도,15.079503756770924%
20180614,디에이테크놀로지(A196490),매수,5137,1332,매수로직 매수 - (매수가) 우선순위 : 2,-
20180615,파버나인(A177830),매수,7140,957.0,매수로직 매수 - (매수가) 우선순위 : 1,-
20180615,현대상사(A011760),매도,40450,148,날짜지나 매도 : 20180612 ~ 20180615 설정가격매도,-16.339193381592555%
20180618,경농(A002100),매수,13050,535,매수로직 매수 - (매수가) 우선순위 : 1,-
20180618,경농(A002100),매도,15048,535,당일목표가매도,15.310344827586206%
20180618,파버나인(A177830),매도,8310,957.0,목표가매도,16.386554621848738%
20180619,동양에스텍(A060380),매수,4550,1645.0,매수로직 매수 - (매수가) 우선순위 : 1,-
20180619,삼현철강(A017480),매수,7150,1047.0,매수로직 매수 - (매수가) 우선순위 : 2,-
20180619,디에이테크놀로지(A196490),매도,5027,1332,날짜지나 매도 : 20180614 ~ 20180619 설정가격매도,-2.141327623126338%
20180620,동양에스텍(A060380),매도,5240,1645.0,목표가매도,15.164835164835164%
20180620,삼현철강(A017480),매도,8229,1047.0,목표가매도,15.090909090909092%
20180621,삼현철강(A017480),매수,7830,1047,매수로직 매수 - (매수가) 우선순위 : 1,-
20180621,동양에스텍(A060380),매수,5250,1562,매수로직 매수 - (매수가) 우선순위 : 3,-
20180622,테스나(A131970),매수,28850,275,매수로직 매수 - (매수가) 우선순위 : 1,-
20180625,삼현철강(A017480),매도,6261,1047.0,손절가매도,-20.038314176245212%
20180626,파버나인(A177830),매수,7460,951.0,매수로직 매수 - (매수가) 우선순위 : 1,-
20180626,동양에스텍(A060380),매도,4360,1562,날짜지나 매도 : 20180621 ~ 20180626 설정가격매도,-16.952380952380953%
20180627,테스나(A131970),매도,26450,275.0,날짜지나 매도 : 20180622 ~ 20180627 설정가격매도,-8.31889081455806%
20180628,삼영전자(A005680),매수,16500,412.0,매수로직 매수 - (매수가) 우선순위 : 1,-
20180628,파버나인(A177830),매도,7080,951,날짜지나 매도 : 20180626 ~ 20180628 설정가격매도,-5.093833780160858%
20180629,아이텍반도체(A119830),매수,20000,335,매수로직 매수 - (매수가) 우선순위 : 1,-
20180629,국영지앤엠(A006050),매수,2060,3310.0,매수로직 매수 - (매수가) 우선순위 : 2,-
20180702,삼영전자(A005680),매도,15700,412,날짜지나 매도 : 20180628 ~ 20180702 설정가격매도,-4.848484848484849%
20180703,아이텍반도체(A119830),매도,18900,335,날짜지나 매도 : 20180629 ~ 20180703 설정가격매도,-5.5%
20180703,국영지앤엠(A006050),매도,1885,3310,날짜지나 매도 : 20180629 ~ 20180703 설정가격매도,-8.495145631067961%
20180704,코세스(A089890),매수,5240,1223,매수로직 매수 - (매수가) 우선순위 : 1,-
20180704,삼본정밀전자(A111870),매수,4714,1359,매수로직 매수 - (매수가) 우선순위 : 2,-
20180704,현대시멘트(A006390),매수,59221,108.0,매수로직 매수 - (매수가) 우선순위 : 3,-
20180706,코세스(A089890),매도,5350,1223,날짜지나 매도 : 20180704 ~ 20180706 설정가격매도,2.099236641221374%
20180706,삼본정밀전자(A111870),매도,4933,1359,날짜지나 매도 : 20180704 ~ 20180706 설정가격매도,4.645736105218498%
20180706,현대시멘트(A006390),매도,61000,108.0,날짜지나 매도 : 20180704 ~ 20180706 설정가격매도,3.0040019587646274%
20180709,장원테크(A174880),매수,11850,556,매수로직 매수 - (매수가) 우선순위 : 2,-
20180710,동원수산(A030720),매수,12800,523,매수로직 매수 - (매수가) 우선순위 : 1,-
20180710,삼화전기(A009470),매수,48300,138.0,매수로직 매수 - (매수가) 우선순위 : 2,-
20180711,장원테크(A174880),매도,13050,556,날짜지나 매도 : 20180709 ~ 20180711 설정가격매도,10.126582278481013%
20180712,동원수산(A030720),매도,13100,523,날짜지나 매도 : 20180710 ~ 20180712 설정가격매도,2.34375%
20180713,아프리카TV(A067160),매수,53900,123.0,매수로직 매수 - (매수가) 우선순위 : 1,-
20180713,삼화전기(A009470),매도,44500,138.0,날짜지나 매도 : 20180710 ~ 20180713 설정가격매도,-7.867494824016563%
20180716,F&F(A007700),매수,78700,85.0,매수로직 매수 - (매수가) 우선순위 : 1,-
20180716,장원테크(A174880),매수,13750,486.0,매수로직 매수 - (매수가) 우선순위 : 2,-
20180718,아프리카TV(A067160),매도,52800,123,날짜지나 매도 : 20180713 ~ 20180718 설정가격매도,-2.0408163265306123%
20180718,F&F(A007700),매도,79900,85,날짜지나 매도 : 20180716 ~ 20180718 설정가격매도,1.5247776365946633%
20180718,장원테크(A174880),매도,13150,486,날짜지나 매도 : 20180716 ~ 20180718 설정가격매도,-4.363636363636364%
20180723,삼우엠스(A082660),매수,1365,4791.0,매수로직 매수 - (매수가) 우선순위 : 1,-
20180723,동성제약(A002210),매수,22350,292,매수로직 매수 - (매수가) 우선순위 : 2,-
20180724,디딤(A217620),매수,3370,2005,매수로직 매수 - (매수가) 우선순위 : 1,-
20180725,삼우엠스(A082660),매도,1472,4791.0,날짜지나 매도 : 20180723 ~ 20180725 설정가격매도,7.8388278388278385%
20180725,동성제약(A002210),매도,22050,292,날짜지나 매도 : 20180723 ~ 20180725 설정가격매도,-1.342281879194631%
20180725,디딤(A217620),매도,3874,2005.0,목표가매도,14.955489614243323%
20180726,장원테크(A174880),매수,12000,582,매수로직 매수 - (매수가) 우선순위 : 1,-
20180727,장원테크(A174880),매도,13800,582.0,목표가매도,15.0%
20180731,서희건설(A035890),매수,1700,4305,매수로직 매수 - (매수가) 우선순위 : 1,-
20180731,에이디테크놀로지(A200710),매수,12300,595,매수로직 매수 - (매수가) 우선순위 : 2,-
20180802,서희건설(A035890),매도,1655,4305,날짜지나 매도 : 20180731 ~ 20180802 설정가격매도,-2.6470588235294117%
20180802,에이디테크놀로지(A200710),매도,13200,595,날짜지나 매도 : 20180731 ~ 20180802 설정가격매도,7.317073170731707%
20180806,에스앤더블류(A103230),매수,13900,533.0,매수로직 매수 - (매수가) 우선순위 : 1,-
20180806,넥스트칩(A092600),매수,8810,841,매수로직 매수 - (매수가) 우선순위 : 2,-
20180806,웰바이오텍(A010600),매수,9204,804.0,매수로직 매수 - (매수가) 우선순위 : 3,-
20180808,에스앤더블류(A103230),매도,13950,533,날짜지나 매도 : 20180806 ~ 20180808 설정가격매도,0.3597122302158274%
20180808,넥스트칩(A092600),매도,8990,841,날짜지나 매도 : 20180806 ~ 20180808 설정가격매도,2.0431328036322363%
20180808,웰바이오텍(A010600),매도,9410,804,날짜지나 매도 : 20180806 ~ 20180808 설정가격매도,2.2381573229030853%
20180809,아남전자(A008700),매수,4270,1757,매수로직 매수 - (매수가) 우선순위 : 1,-
20180813,부산산업(A011390),매수,226000,32,매수로직 매수 - (매수가) 우선순위 : 1,-
20180813,푸른기술(A094940),매수,22700,323,매수로직 매수 - (매수가) 우선순위 : 2,-
20180813,아남전자(A008700),매도,4075,1757,날짜지나 매도 : 20180809 ~ 20180813 설정가격매도,-4.566744730679157%
20180814,엘비세미콘(A061970),매수,6150,1111.0,매수로직 매수 - (매수가) 우선순위 : 1,-
20180816,부산산업(A011390),매도,240000,32,날짜지나 매도 : 20180813 ~ 20180816 설정가격매도,6.1946902654867255%
20180816,푸른기술(A094940),매도,25150,323,날짜지나 매도 : 20180813 ~ 20180816 설정가격매도,10.79295154185022%
20180817,하이셈(A200470),매수,4530,1750.0,매수로직 매수 - (매수가) 우선순위 : 1,-
20180817,엘비세미콘(A061970),매도,6650,1111,날짜지나 매도 : 20180814 ~ 20180817 설정가격매도,8.130081300813007%
20180820,삼아알미늄(A006110),매수,5220,1528,매수로직 매수 - (매수가) 우선순위 : 1,-
20180820,피에스엠씨(A024850),매수,1200,6619,매수로직 매수 - (매수가) 우선순위 : 2,-
20180821,하이셈(A200470),매도,4490,1750,날짜지나 매도 : 20180817 ~ 20180821 설정가격매도,-0.8830022075055187%
20180821,피에스엠씨(A024850),매도,1400,6619.0,목표가매도,16.666666666666664%
20180822,삼아알미늄(A006110),매도,5310,1528.0,날짜지나 매도 : 20180820 ~ 20180822 설정가격매도,1.7241379310344827%
20180823,알에프세미(A096610),매수,6600,1268,매수로직 매수 - (매수가) 우선순위 : 1,-
20180823,피에스엠씨(A024850),매수,1680,4730,매수로직 매수 - (매수가) 우선순위 : 2,-
20180824,삼아알미늄(A006110),매수,5970,1359,매수로직 매수 - (매수가) 우선순위 : 1,-
20180827,알에프세미(A096610),매도,6610,1268,날짜지나 매도 : 20180823 ~ 20180827 설정가격매도,0.15151515151515152%
20180828,동성제약(A002210),매수,39100,203,매수로직 매수 - (매수가) 우선순위 : 1,-
20180828,피에스엠씨(A024850),매도,1470,4730,날짜지나 매도 : 20180823 ~ 20180828 설정가격매도,-12.5%
20180828,삼아알미늄(A006110),매도,6110,1359,날짜지나 매도 : 20180824 ~ 20180828 설정가격매도,2.3450586264656614%
20180829,피에스엠씨(A024850),매수,1525,5358.0,매수로직 매수 - (매수가) 우선순위 : 1,-
20180829,신신제약(A002800),매수,10450,781,매수로직 매수 - (매수가) 우선순위 : 2,-
20180830,동성제약(A002210),매도,37900,203,날짜지나 매도 : 20180828 ~ 20180830 설정가격매도,-3.0690537084398977%
20180831,화성밸브(A039610),매수,12121,647,매수로직 매수 - (매수가) 우선순위 : 1,-
20180831,피에스엠씨(A024850),매도,1500,5358,날짜지나 매도 : 20180829 ~ 20180831 설정가격매도,-1.639344262295082%
20180831,신신제약(A002800),매도,10800,781.0,날짜지나 매도 : 20180829 ~ 20180831 설정가격매도,3.349282296650718%
20180903,화성밸브(A039610),매도,13925,647.0,목표가매도,14.883260457057998%
20180904,화성밸브(A039610),매수,15799,531,매수로직 매수 - (매수가) 우선순위 : 1,-
20180904,대동스틸(A048470),매수,14850,565,매수로직 매수 - (매수가) 우선순위 : 3,-
20180905,엘비세미콘(A061970),매수,6260,1324,매수로직 매수 - (매수가) 우선순위 : 1,-
20180906,화성밸브(A039610),매도,16174,531,날짜지나 매도 : 20180904 ~ 20180906 설정가격매도,2.373567947338439%
20180906,대동스틸(A048470),매도,16500,565,날짜지나 매도 : 20180904 ~ 20180906 설정가격매도,11.11111111111111%
20180907,삼성출판사(A068290),매수,17900,491.0,매수로직 매수 - (매수가) 우선순위 : 1,-
20180907,제룡전기(A033100),매수,11900,739.0,매수로직 매수 - (매수가) 우선순위 : 2,-
20180907,엘비세미콘(A061970),매도,6370,1324,날짜지나 매도 : 20180905 ~ 20180907 설정가격매도,1.7571884984025559%
20180911,삼성출판사(A068290),매도,18050,491,날짜지나 매도 : 20180907 ~ 20180911 설정가격매도,0.8379888268156425%
20180911,제룡전기(A033100),매도,13000,739,날짜지나 매도 : 20180907 ~ 20180911 설정가격매도,9.243697478991598%
20180912,한국내화(A010040),매수,4600,1969.0,매수로직 매수 - (매수가) 우선순위 : 2,-
20180912,뉴프라이드(A900100),매수,4365,2075.0,매수로직 매수 - (매수가) 우선순위 : 3,-
20180913,디케이락(A105740),매수,12800,691,매수로직 매수 - (매수가) 우선순위 : 1,-
20180914,한국내화(A010040),매도,4750,1969,날짜지나 매도 : 20180912 ~ 20180914 설정가격매도,3.260869565217391%
20180914,뉴프라이드(A900100),매도,3850,2075.0,날짜지나 매도 : 20180912 ~ 20180914 설정가격매도,-11.798396334478808%
20180917,네패스신소재(A087730),매수,42621,202.0,매수로직 매수 - (매수가) 우선순위 : 2,-
20180917,디케이락(A105740),매도,12150,691,날짜지나 매도 : 20180913 ~ 20180917 설정가격매도,-5.078125%
20180918,샘표(A007540),매수,43950,196.0,매수로직 매수 - (매수가) 우선순위 : 1,-
20180918,아이디스(A143160),매수,22750,379,매수로직 매수 - (매수가) 우선순위 : 2,-
20180919,네패스신소재(A087730),매도,42271,202.0,날짜지나 매도 : 20180917 ~ 20180919 설정가격매도,-0.821191431453978%
20180919,아이디스(A143160),매도,26243,379.0,목표가매도,15.353846153846154%
20180920,대성미생물(A036480),매수,23600,371,매수로직 매수 - (매수가) 우선순위 : 1,-
20180920,샘표(A007540),매도,39800,196,날짜지나 매도 : 20180918 ~ 20180920 설정가격매도,-9.442548350398178%
20180921,경창산업(A024910),매수,2555,3430.0,매수로직 매수 - (매수가) 우선순위 : 1,-
20180921,대호피앤씨(A021040),매수,1475,5942.0,매수로직 매수 - (매수가) 우선순위 : 2,-
20180921,대성미생물(A036480),매도,27115,371.0,목표가매도,14.89406779661017%
20180928,삼아제약(A009300),매수,23450,394.0,매수로직 매수 - (매수가) 우선순위 : 1,-
20180928,경창산업(A024910),매도,2515,3430,날짜지나 매도 : 20180921 ~ 20180928 설정가격매도,-1.5655577299412915%
20180928,대호피앤씨(A021040),매도,1580,5942,날짜지나 매도 : 20180921 ~ 20180928 설정가격매도,7.118644067796611%
20181001,샘표(A007540),매수,46000,201,매수로직 매수 - (매수가) 우선순위 : 1,-
20181001,샘표(A007540),매도,52900,201,당일목표가매도,15.0%
20181002,삼아제약(A009300),매도,23800,394,날짜지나 매도 : 20180928 ~ 20181002 설정가격매도,1.4925373134328357%
20181004,에코마케팅(A230360),매수,14700,665,매수로직 매수 - (매수가) 우선순위 : 1,-
20181005,한국내화(A010040),매수,5820,1683,매수로직 매수 - (매수가) 우선순위 : 1,-
20181005,앤디포스(A238090),매수,12082,793,매수로직 매수 - (매수가) 우선순위 : 2,-
20181008,에코마케팅(A230360),매도,14300,665,날짜지나 매도 : 20181004 ~ 20181008 설정가격매도,-2.7210884353741496%
20181008,한국내화(A010040),매도,6700,1683.0,목표가매도,15.120274914089347%
20181008,앤디포스(A238090),매도,13906,793.0,목표가매도,15.096838271809304%
20181011,코엔텍(A029960),매수,7370,1440,매수로직 매수 - (매수가) 우선순위 : 1,-
20181011,두올산업(A078590),매수,6180,1632,매수로직 매수 - (매수가) 우선순위 : 2,-
20181011,한국유리(A002000),매수,80700,131,매수로직 매수 - (매수가) 우선순위 : 3,-
20181015,코엔텍(A029960),매도,6680,1440,날짜지나 매도 : 20181011 ~ 20181015 설정가격매도,-9.362279511533243%
20181015,한국유리(A002000),매도,77600,131.0,날짜지나 매도 : 20181011 ~ 20181015 설정가격매도,-3.841387856257745%
20181016,디피씨(A026890),매수,5960,1630,매수로직 매수 - (매수가) 우선순위 : 1,-
20181016,흥구석유(A024060),매수,3845,2527,매수로직 매수 - (매수가) 우선순위 : 2,-
20181016,두올산업(A078590),매도,5540,1632,날짜지나 매도 : 20181011 ~ 20181016 설정가격매도,-10.355987055016183%
20181018,디피씨(A026890),매도,5690,1630,날짜지나 매도 : 20181016 ~ 20181018 설정가격매도,-4.530201342281879%
20181019,아이즈비전(A031310),매수,6250,1531,매수로직 매수 - (매수가) 우선순위 : 1,-
20181019,두올산업(A078590),매수,5590,1712,매수로직 매수 - (매수가) 우선순위 : 2,-
20181019,흥구석유(A024060),매도,3775,2527.0,날짜지나 매도 : 20181016 ~ 20181019 설정가격매도,-1.8205461638491547%
20181023,데일리블록체인(A139050),매수,2965,3098,매수로직 매수 - (매수가) 우선순위 : 1,-
20181023,두올산업(A078590),매도,5070,1712,날짜지나 매도 : 20181019 ~ 20181023 설정가격매도,-9.30232558139535%
20181024,아이즈비전(A031310),매도,5850,1531,날짜지나 매도 : 20181019 ~ 20181024 설정가격매도,-6.4%
20181025,한창제지(A009460),매수,1550,5693,매수로직 매수 - (매수가) 우선순위 : 2,-
20181025,데일리블록체인(A139050),매도,2740,3098.0,날짜지나 매도 : 20181023 ~ 20181025 설정가격매도,-7.588532883642496%
20181026,한창제지(A009460),매도,1782,5693.0,목표가매도,14.967741935483872%
20181101,디피씨(A026890),매수,6520,1416,매수로직 매수 - (매수가) 우선순위 : 1,-
20181101,네이처셀(A007390),매수,14000,659,매수로직 매수 - (매수가) 우선순위 : 3,-
20181102,디피씨(A026890),매도,7500,1416.0,목표가매도,15.030674846625766%
20181105,화신테크(A086250),매수,6250,1548.0,매수로직 매수 - (매수가) 우선순위 : 1,-
20181105,네이처셀(A007390),매도,14000,659,날짜지나 매도 : 20181101 ~ 20181105 설정가격매도,0.0%
20181106,오스코텍(A039200),매수,31250,306,매수로직 매수 - (매수가) 우선순위 : 1,-
20181107,초록뱀(A047820),매수,1920,4818,매수로직 매수 - (매수가) 우선순위 : 1,-
20181107,화신테크(A086250),매도,6040,1548,날짜지나 매도 : 20181105 ~ 20181107 설정가격매도,-3.36%
20181108,오스코텍(A039200),매도,29400,306,날짜지나 매도 : 20181106 ~ 20181108 설정가격매도,-5.92%
20181108,초록뱀(A047820),매도,2210,4818.0,목표가매도,15.104166666666666%
20181114,유티아이(A179900),매수,6600,1485,매수로직 매수 - (매수가) 우선순위 : 1,-
20181116,엠씨넥스(A097520),매수,15550,621.0,매수로직 매수 - (매수가) 우선순위 : 1,-
20181116,유티아이(A179900),매도,6300,1485,날짜지나 매도 : 20181114 ~ 20181116 설정가격매도,-4.545454545454546%
20181121,앤디포스(A238090),매수,22093,419,매수로직 매수 - (매수가) 우선순위 : 1,-
20181121,엠씨넥스(A097520),매도,13750,621.0,날짜지나 매도 : 20181116 ~ 20181121 설정가격매도,-11.57556270096463%
20181122,앤디포스(A238090),매도,17654,419.0,손절가매도,-20.09233693930204%
20181130,슈프리마(A236200),매수,25900,334,매수로직 매수 - (매수가) 우선순위 : 1,-
20181130,아이디스(A143160),매수,29400,294.0,매수로직 매수 - (매수가) 우선순위 : 2,-
20181130,한창제지(A009460),매수,1765,4904,매수로직 매수 - (매수가) 우선순위 : 3,-
20181130,한창제지(A009460),매도,2029,4904,당일목표가매도,14.957507082152974%
20181203,아이디스(A143160),매도,33838,294.0,목표가매도,15.095238095238095%
20181204,티케이케미칼(A104480),매수,2640,3602,매수로직 매수 - (매수가) 우선순위 : 1,-
20181204,티케이케미칼(A104480),매도,3035,3602,당일목표가매도,14.962121212121213%
20181204,한창제지(A009460),매수,2330,4082,매수로직 매수 - (매수가) 우선순위 : 2,-
20181204,슈프리마(A236200),매도,26150,334,날짜지나 매도 : 20181130 ~ 20181204 설정가격매도,0.9652509652509652%
20181206,진양산업(A003780),매수,4825,2088.0,매수로직 매수 - (매수가) 우선순위 : 1,-
20181206,대신정보통신(A020180),매수,1470,6854,매수로직 매수 - (매수가) 우선순위 : 2,-
20181206,한창제지(A009460),매도,2430,4082,날짜지나 매도 : 20181204 ~ 20181206 설정가격매도,4.291845493562231%
20181210,진양산업(A003780),매도,4780,2088,날짜지나 매도 : 20181206 ~ 20181210 설정가격매도,-0.932642487046632%
20181210,대신정보통신(A020180),매도,1430,6854,날짜지나 매도 : 20181206 ~ 20181210 설정가격매도,-2.7210884353741496%
20181211,EG(A037370),매수,11950,831,매수로직 매수 - (매수가) 우선순위 : 1,-
20181212,아난티(A025980),매수,12150,824,매수로직 매수 - (매수가) 우선순위 : 1,-
20181212,EG(A037370),매도,13750,831.0,목표가매도,15.062761506276152%
20181214,아난티(A025980),매도,13050,824.0,날짜지나 매도 : 20181212 ~ 20181214 설정가격매도,7.4074074074074066%
20181218,보해양조(A000890),매수,2245,4741,매수로직 매수 - (매수가) 우선순위 : 2,-
20181219,STC(A123260),매수,3200,3333,매수로직 매수 - (매수가) 우선순위 : 1,-
20181219,흥국(A010240),매수,7550,1412,매수로직 매수 - (매수가) 우선순위 : 2,-
20181220,보해양조(A000890),매도,2320,4741,날짜지나 매도 : 20181218 ~ 20181220 설정가격매도,3.34075723830735%
20181221,제이엔케이히터(A126880),매수,4900,2172,매수로직 매수 - (매수가) 우선순위 : 1,-
20181221,STC(A123260),매도,3040,3333,날짜지나 매도 : 20181219 ~ 20181221 설정가격매도,-5.0%
20181221,흥국(A010240),매도,7730,1412,날짜지나 매도 : 20181219 ~ 20181221 설정가격매도,2.384105960264901%
20181224,아티스(A101140),매수,5340,1982,매수로직 매수 - (매수가) 우선순위 : 1,-
20181226,제이엔케이히터(A126880),매도,5040,2172.0,날짜지나 매도 : 20181221 ~ 20181226 설정가격매도,2.857142857142857%
20181227,이랜텍(A054210),매수,3580,3047,매수로직 매수 - (매수가) 우선순위 : 1,-
20181227,뉴로스(A126870),매수,6360,1715.0,매수로직 매수 - (매수가) 우선순위 : 2,-
20181227,아티스(A101140),매도,5630,1982.0,날짜지나 매도 : 20181224 ~ 20181227 설정가격매도,5.430711610486892%
20181228,한창제지(A009460),매수,2750,3974,매수로직 매수 - (매수가) 우선순위 : 1,-
20181228,한창제지(A009460),매도,3164,3974,당일목표가매도,15.054545454545455%
