날짜,종목명,주문,매매가격(원),수량(주),사유,수익률
20180220,이젠텍(A033600),매수,8870,477.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180220,인디에프(A014990),매도,1540,2586,날짜지나 매도 : 20180214 ~ 20180220 설정가격매도,-2.8391167192429023%
20180220,에이텍(A045660),매도,15800,296.0,목표가매도,11.66077738515901%
20180221,안랩(A053800),매수,76000,54,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180221,동성제약(A002210),매수,20450,204,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180221,에스티큐브(A052020),매수,13550,306,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180221,씨트리(A047920),매도,8950,462,날짜지나 매도 : 20180219 ~ 20180221 설정가격매도,-0.8859357696566998%
20180221,알파홀딩스(A117670),매도,30950,123.0,손절가매도,-9.8981077147016%
20180222,골든브릿지증권(A001290),매수,2405,1716,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180222,골든브릿지증권(A001290),매도,2690,1716,당일목표가매도,11.85031185031185%
20180222,인스코비(A006490),매수,2720,1519,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180222,이젠텍(A033600),매도,8699,477.0,날짜지나 매도 : 20180220 ~ 20180222 설정가격매도,-1.9278466741826383%
20180223,아이리버(A060570),매수,9220,453,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180223,일야(A058450),매수,2904,1439.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180223,안랩(A053800),매도,77500,54.0,날짜지나 매도 : 20180221 ~ 20180223 설정가격매도,1.9736842105263157%
20180223,동성제약(A002210),매도,19600,204,날짜지나 매도 : 20180221 ~ 20180223 설정가격매도,-4.156479217603912%
20180223,에스티큐브(A052020),매도,14650,306,날짜지나 매도 : 20180221 ~ 20180223 설정가격매도,8.118081180811808%
20180226,에스에프씨(A112240),매수,5620,744,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180226,네패스신소재(A087730),매수,19000,222,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180226,네패스신소재(A087730),매도,21263,222,당일목표가매도,11.910526315789474%
20180226,아프리카TV(A067160),매수,25700,164.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180226,인스코비(A006490),매도,2930,1519,날짜지나 매도 : 20180222 ~ 20180226 설정가격매도,7.720588235294118%
20180227,대성미생물(A036480),매수,24000,175,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180227,아이리버(A060570),매도,8380,453,날짜지나 매도 : 20180223 ~ 20180227 설정가격매도,-9.11062906724512%
20180227,일야(A058450),매도,2949,1439,날짜지나 매도 : 20180223 ~ 20180227 설정가격매도,1.5495867768595042%
20180228,에스티큐브(A052020),매수,15200,282,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180228,에스티큐브(A052020),매도,13700,282,당일손절가매도,-9.868421052631579%
20180228,일야(A058450),매수,3644,1174,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180228,바이오리더스(A142760),매수,16800,254,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180228,바이오리더스(A142760),매도,18763,254,당일목표가매도,11.68452380952381%
20180228,에스에프씨(A112240),매도,5060,744,손절가매도,-9.9644128113879%
20180228,아프리카TV(A067160),매도,25250,164.0,날짜지나 매도 : 20180226 ~ 20180228 설정가격매도,-1.7509727626459144%
20180302,네패스신소재(A087730),매수,22250,183,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180302,드래곤플라이(A030350),매수,6990,595,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180302,뉴보텍(A060260),매수,2895,1436.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180302,대성미생물(A036480),매도,21624,175.0,손절가매도,-9.9%
20180305,오리엔트정공(A065500),매수,1147,3549.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180305,필룩스(A033180),매수,9700,390,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180305,일야(A058450),매도,3656,1174,날짜지나 매도 : 20180228 ~ 20180305 설정가격매도,0.3293084522502744%
20180306,좋은사람들(A033340),매수,3630,1078,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180306,인디에프(A014990),매수,1895,2170,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180306,인디에프(A014990),매도,2120,2170,당일목표가매도,11.87335092348285%
20180306,네패스신소재(A087730),매도,23450,183,날짜지나 매도 : 20180302 ~ 20180306 설정가격매도,5.393258426966292%
20180306,드래곤플라이(A030350),매도,6830,595,날짜지나 매도 : 20180302 ~ 20180306 설정가격매도,-2.28898426323319%
20180306,뉴보텍(A060260),매도,2890,1436,날짜지나 매도 : 20180302 ~ 20180306 설정가격매도,-0.17271157167530224%
20180306,오리엔트정공(A065500),매도,1283,3549.0,목표가매도,11.857018308631211%
20180306,필룩스(A033180),매도,11150,390.0,목표가매도,14.948453608247423%
20180307,필룩스(A033180),매수,10200,422,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180307,필룩스(A033180),매도,11500,422,당일목표가매도,12.745098039215685%
20180307,세화피앤씨(A252500),매수,5500,782,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180307,좋은사람들(A033340),매도,4080,1078.0,목표가매도,12.396694214876034%
20180308,제이에스티나(A026040),매수,8620,505,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180308,선도전기(A007610),매수,4500,974,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180308,선도전기(A007610),매도,5040,974,당일목표가매도,12.0%
20180308,제룡산업(A147830),매수,12300,359,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180308,제룡산업(A147830),매도,13750,359,당일목표가매도,11.788617886178862%
20180308,신원(A009270),매수,2935,1494,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180308,제룡전기(A033100),매수,8810,505,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180308,제룡전기(A033100),매도,9860,505,당일목표가매도,11.91827468785471%
20180309,에스티큐브(A052020),매수,15450,306,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180309,바이오제네틱스(A044480),매수,15600,303,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180309,바이오제네틱스(A044480),매도,17465,303,당일목표가매도,11.955128205128206%
20180309,삼일제약(A000520),매수,21088,224,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180309,삼일제약(A000520),매도,23623,224,당일목표가매도,12.021054628224583%
20180309,세화피앤씨(A252500),매도,5680,782,날짜지나 매도 : 20180307 ~ 20180309 설정가격매도,3.272727272727273%
20180309,제이에스티나(A026040),매도,9990,505.0,목표가매도,15.893271461716937%
20180309,신원(A009270),매도,3285,1494.0,목표가매도,11.925042589437819%
20180312,오리엔트정공(A065500),매수,1188,4259,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180312,필룩스(A033180),매수,12850,394,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180312,바이오톡스텍(A086040),매수,15550,325.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180313,네이처셀(A007390),매수,50600,100,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180313,푸른기술(A094940),매수,7690,664,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180313,에스티큐브(A052020),매도,16100,306,날짜지나 매도 : 20180309 ~ 20180313 설정가격매도,4.207119741100324%
20180314,닉스테크(A222810),매수,6670,772.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180314,닉스테크(A222810),매도,7436,772.0,당일목표가매도,11.484257871064468%
20180314,오리엔트정공(A065500),매도,1223,4259,날짜지나 매도 : 20180312 ~ 20180314 설정가격매도,2.9461279461279464%
20180314,필룩스(A033180),매도,13450,394.0,날짜지나 매도 : 20180312 ~ 20180314 설정가격매도,4.669260700389105%
20180314,바이오톡스텍(A086040),매도,15400,325.0,날짜지나 매도 : 20180312 ~ 20180314 설정가격매도,-0.964630225080386%
20180315,바이오톡스텍(A086040),매수,17150,303,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180315,CSA 코스믹(A083660),매수,7510,693.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180315,제노포커스(A187420),매수,13700,380.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180315,토필드(A057880),매수,3157,1645.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 6,-
20180315,네이처셀(A007390),매도,54600,100,날짜지나 매도 : 20180313 ~ 20180315 설정가격매도,7.905138339920949%
20180315,푸른기술(A094940),매도,7180,664,날짜지나 매도 : 20180313 ~ 20180315  종가청산:664,-6.631989596879063%
20180316,유비케어(A032620),매수,5300,990.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180316,CSA 코스믹(A083660),매도,8409,693.0,목표가매도,11.970705725699068%
20180316,제노포커스(A187420),매도,15292,380.0,목표가매도,11.62043795620438%
20180319,CSA 코스믹(A083660),매수,8480,641.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180319,네이처셀(A007390),매수,43600,91,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180319,네이처셀(A007390),매도,48800,91,당일목표가매도,11.926605504587156%
20180319,국동(A005320),매수,4630,1174,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180319,바이오톡스텍(A086040),매도,17850,303,날짜지나 매도 : 20180315 ~ 20180319 설정가격매도,4.081632653061225%
20180319,토필드(A057880),매도,3460,1645.0,날짜지나 매도 : 20180315 ~ 20180319 설정가격매도,9.597719353816915%
20180319,유비케어(A032620),매도,5320,990,매도로직 매도 ,0.37735849056603776%
20180320,세원셀론텍(A091090),매수,5410,1018,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180320,선도전기(A007610),매수,6480,860.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180320,대원전선(A006340),매수,1750,3185,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180320,남광토건(A001260),매수,13600,408,매수로직 매수 - (돌파(전일종가)) 우선순위 : 6,-
20180320,국동(A005320),매도,5300,1174.0,목표가매도,14.47084233261339%
20180321,바이넥스(A053030),매수,13300,434.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180321,CSA 코스믹(A083660),매도,8550,641,날짜지나 매도 : 20180319 ~ 20180321 설정가격매도,0.8254716981132075%
20180321,세원셀론텍(A091090),매도,6480,1018.0,목표가매도,19.77818853974122%
20180321,선도전기(A007610),매도,7250,860.0,목표가매도,11.882716049382717%
20180321,남광토건(A001260),매도,15600,408.0,목표가매도,14.705882352941178%
20180322,세원셀론텍(A091090),매수,6350,912,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180322,파미셀(A005690),매수,15600,376,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180322,동양철관(A008970),매수,1285,4619.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180322,이지웰페어(A090850),매수,8920,663.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180322,대원전선(A006340),매도,1700,3185,날짜지나 매도 : 20180320 ~ 20180322 설정가격매도,-2.857142857142857%
20180323,우정비에스씨(A215380),매수,3545,1639,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180323,우정비에스씨(A215380),매도,3967,1639,당일목표가매도,11.904090267983076%
20180323,남광토건(A001260),매수,19000,302,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180323,남광토건(A001260),매도,21300,302,당일목표가매도,12.105263157894736%
20180323,바이넥스(A053030),매도,13600,434.0,날짜지나 매도 : 20180321 ~ 20180323 설정가격매도,2.2556390977443606%
20180323,세원셀론텍(A091090),매도,5724,912.0,손절가매도,-9.858267716535433%
20180323,파미셀(A005690),매도,14050,376.0,손절가매도,-9.935897435897436%
20180326,남화토건(A091590),매수,10200,576,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180326,삼일제약(A000520),매수,25488,230.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180326,에스에프씨(A112240),매수,4610,1272,매수로직 매수 - (돌파(전일종가)) 우선순위 : 6,-
20180326,동양철관(A008970),매도,1189,4619,날짜지나 매도 : 20180322 ~ 20180326 설정가격매도,-7.470817120622568%
20180326,이지웰페어(A090850),매도,8600,663,날짜지나 매도 : 20180322 ~ 20180326 설정가격매도,-3.587443946188341%
20180327,상신이디피(A091580),매수,12608,468,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180327,삼일제약(A000520),매도,28364,230.0,목표가매도,11.283741368487131%
20180327,에스에프씨(A112240),매도,5150,1272.0,목표가매도,11.713665943600867%
20180328,매직마이크로(A127160),매수,3206,1888.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180328,인스코비(A006490),매수,9100,661,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180328,인스코비(A006490),매도,8000,661,당일손절가매도,-12.087912087912088%
20180328,삼일제약(A000520),매수,29744,198,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180328,삼일제약(A000520),매도,33362,198,당일목표가매도,12.163797740720819%
20180328,보락(A002760),매수,1870,3243.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180328,남화토건(A091590),매도,11000,576,날짜지나 매도 : 20180326 ~ 20180328 설정가격매도,7.8431372549019605%
20180328,상신이디피(A091580),매도,12218,468,매도로직 매도 ,-3.093274111675127%
20180329,데코앤이(A017680),매수,1195,5067,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180329,데코앤이(A017680),매도,1075,5067,당일손절가매도,-10.0418410041841%
20180329,남광토건(A001260),매수,19400,312.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180329,제룡산업(A147830),매수,16700,363.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180329,제룡전기(A033100),매수,14000,433,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180330,에스에프씨(A112240),매수,8260,719,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180330,에스에프씨(A112240),매도,9250,719,당일목표가매도,11.98547215496368%
20180330,매직마이크로(A127160),매도,3450,1888,날짜지나 매도 : 20180328 ~ 20180330 설정가격매도,7.610729881472239%
20180330,보락(A002760),매도,1870,3243.0,날짜지나 매도 : 20180328 ~ 20180330 설정가격매도,0.0%
20180402,켐온(A217600),매수,2860,2134,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180402,빛샘전자(A072950),매수,7680,793.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180402,남광토건(A001260),매도,18750,312,날짜지나 매도 : 20180329 ~ 20180402 설정가격매도,-3.350515463917526%
20180402,제룡산업(A147830),매도,15050,363,손절가매도,-9.880239520958083%
20180402,제룡전기(A033100),매도,13500,433,날짜지나 매도 : 20180329 ~ 20180402  종가청산:433,-3.571428571428571%
20180403,바이온(A032980),매수,4210,1420,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180403,롯데관광개발(A032350),매수,17643,340.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180403,세화피앤씨(A252500),매수,6740,890.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180403,넥스트BT(A065170),매수,3900,1535,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180403,켐온(A217600),매도,3200,2134.0,목표가매도,11.888111888111888%
20180404,일신석재(A007110),매수,1735,3524,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180404,빛샘전자(A072950),매도,7790,793,날짜지나 매도 : 20180402 ~ 20180404 설정가격매도,1.4322916666666665%
20180405,안트로젠(A065660),매수,137800,44,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180405,바이온(A032980),매도,4500,1420,날짜지나 매도 : 20180403 ~ 20180405 설정가격매도,6.88836104513064%
20180405,롯데관광개발(A032350),매도,16784,340,날짜지나 매도 : 20180403 ~ 20180405  종가청산:340,-4.868786487558805%
20180405,세화피앤씨(A252500),매도,6430,890,날짜지나 매도 : 20180403 ~ 20180405 설정가격매도,-4.599406528189911%
20180405,넥스트BT(A065170),매도,3840,1535,날짜지나 매도 : 20180403 ~ 20180405 설정가격매도,-1.5384615384615385%
20180406,KGP(A109070),매수,11500,521,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180406,KGP(A109070),매도,13300,521,당일목표가매도,15.65217391304348%
20180406,인터불스(A158310),매수,12600,477,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180406,해덕파워웨이(A102210),매수,3320,1781,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180406,일신석재(A007110),매도,1750,3524,날짜지나 매도 : 20180404 ~ 20180406 설정가격매도,0.8645533141210375%
20180409,보락(A002760),매수,2879,2124.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180409,케이피엠테크(A042040),매수,2325,2623,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180409,안트로젠(A065660),매도,141500,44,날짜지나 매도 : 20180405 ~ 20180409 설정가격매도,2.6850507982583456%
20180409,해덕파워웨이(A102210),매도,3790,1781.0,목표가매도,14.156626506024098%
20180410,드림시큐리티(A203650),매수,8270,754,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180410,드림시큐리티(A203650),매도,9261,754,당일목표가매도,11.983071342200725%
20180410,CSA 코스믹(A083660),매수,11050,565,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180410,파미셀(A005690),매수,23800,262,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180410,인터불스(A158310),매도,12150,477.0,날짜지나 매도 : 20180406 ~ 20180410 설정가격매도,-3.571428571428571%
20180410,케이피엠테크(A042040),매도,2600,2623.0,목표가매도,11.827956989247312%
20180411,삼일제약(A000520),매수,51454,127,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180411,우정바이오(A215380),매수,4427,1476.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180411,우정바이오(A215380),매도,4950,1476.0,당일목표가매도,11.813869437542355%
20180411,케이피엠테크(A042040),매수,2840,2303.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 6,-
20180411,케이피엠테크(A042040),매도,3180,2303.0,당일목표가매도,11.971830985915492%
20180411,보락(A002760),매도,2730,2124,날짜지나 매도 : 20180409 ~ 20180411 설정가격매도,-5.175408127822161%
20180411,CSA 코스믹(A083660),매도,12300,565.0,목표가매도,11.312217194570136%
20180412,코디엠(A224060),매수,1770,3842,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180412,코디엠(A224060),매도,1980,3842,당일목표가매도,11.864406779661017%
20180412,프로스테믹스(A203690),매수,13600,492,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180412,알테오젠(A196170),매수,35900,189,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180412,에이치엘비생명과학(A067630),매수,21460,316,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180412,에이치엘비생명과학(A067630),매도,23941,316,당일목표가매도,11.561043802423113%
20180412,파미셀(A005690),매도,23050,262,날짜지나 매도 : 20180410 ~ 20180412  종가청산:262,-3.1512605042016806%
20180412,삼일제약(A000520),매도,46337,127.0,손절가매도,-9.944805068604968%
20180413,인스코비(A006490),매수,10450,655,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180413,윈팩(A097800),매수,1990,3362,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180413,엠젠플러스(A032790),매수,18250,374.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180413,원풍물산(A008290),매수,6500,1050,매수로직 매수 - (돌파(전일종가)) 우선순위 : 6,-
20180413,알테오젠(A196170),매도,40200,189.0,목표가매도,11.977715877437326%
20180416,안트로젠(A065660),매수,160000,37,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180416,안트로젠(A065660),매도,238000,37,당일목표가매도,48.75%
20180416,프로스테믹스(A203690),매도,15450,492,날짜지나 매도 : 20180412 ~ 20180416 설정가격매도,13.602941176470587%
20180416,인스코비(A006490),매도,11700,655.0,목표가매도,11.961722488038278%
20180416,윈팩(A097800),매도,2595,3362.0,목표가매도,30.402010050251256%
20180417,알테오젠(A196170),매수,40600,192,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180417,바이오닉스진(A222810),매수,12600,622,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180417,윈팩(A097800),매수,2490,3141,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180417,윈팩(A097800),매도,2230,3141,당일손절가매도,-10.441767068273093%
20180417,대주전자재료(A078600),매수,20400,384,매수로직 매수 - (돌파(전일종가)) 우선순위 : 10,-
20180417,에이씨티(A138360),매수,5250,1493,매수로직 매수 - (돌파(전일종가)) 우선순위 : 13,-
20180417,엠젠플러스(A032790),매도,17500,374,날짜지나 매도 : 20180413 ~ 20180417 설정가격매도,-4.10958904109589%
20180417,원풍물산(A008290),매도,6770,1050,날짜지나 매도 : 20180413 ~ 20180417 설정가격매도,4.153846153846154%
20180418,에스맥(A097780),매수,2365,3283,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180418,텔루스(A196450),매수,1590,4881.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180418,텔루스(A196450),매도,1773,4881.0,당일목표가매도,11.50943396226415%
20180418,바이오닉스진(A222810),매도,11350,622.0,손절가매도,-9.920634920634921%
20180418,에이씨티(A138360),매도,5880,1493.0,목표가매도,12.0%
20180419,나이벡(A138610),매수,20650,378.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180419,나이벡(A138610),매도,18600,378.0,당일손절가매도,-9.927360774818402%
20180419,인스코비(A006490),매수,12850,592,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180419,인스코비(A006490),매도,11600,592,당일손절가매도,-9.72762645914397%
20180419,피앤텔(A054340),매수,3646,2143.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 7,-
20180419,알테오젠(A196170),매도,36562,192.0,손절가매도,-9.945812807881774%
20180419,대주전자재료(A078600),매도,21250,384,날짜지나 매도 : 20180417 ~ 20180419 설정가격매도,4.166666666666666%
20180419,에스맥(A097780),매도,2130,3283.0,손절가매도,-9.936575052854122%
20180420,삼표시멘트(A038500),매수,4588,1625.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180420,삼표시멘트(A038500),매도,5120,1625.0,당일목표가매도,11.595466434176112%
20180420,좋은사람들(A033340),매수,8300,899,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180420,고려시멘트(A198440),매수,3460,2093,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180420,고려시멘트(A198440),매도,3118,2093,당일손절가매도,-9.884393063583815%
20180420,텔루스(A196450),매수,1875,3983.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180420,텔루스(A196450),매도,2099,3983.0,당일목표가매도,11.946666666666667%
20180420,남화토건(A091590),매수,17500,426,매수로직 매수 - (돌파(전일종가)) 우선순위 : 6,-
20180420,남화토건(A091590),매도,19600,426,당일목표가매도,12.0%
20180423,남광토건(A001260),매수,30200,255,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180423,오르비텍(A046120),매수,6280,1227.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180423,에이치엘비생명과학(A067630),매수,19009,405.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 7,-
20180423,에이치엘비생명과학(A067630),매도,21271,405.0,당일목표가매도,11.899626492713978%
20180423,피앤텔(A054340),매도,3880,2143,날짜지나 매도 : 20180419 ~ 20180423 설정가격매도,6.417992320351069%
20180423,좋은사람들(A033340),매도,9290,899.0,목표가매도,11.927710843373495%
20180424,삼표시멘트(A038500),매수,5040,1594,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180424,일성건설(A013360),매수,2550,3146,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180424,일성건설(A013360),매도,2857,3146,당일목표가매도,12.03921568627451%
20180424,일신석재(A007110),매수,2930,2703,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180424,세원(A234100),매수,3300,2373,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180424,세원(A234100),매도,3730,2373,당일목표가매도,13.030303030303031%
20180425,포스코엠텍(A009520),매수,5110,1619,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180425,혜인(A003010),매수,7290,1133,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180425,혜인(A003010),매도,6570,1133,당일손절가매도,-9.876543209876543%
20180425,남광토건(A001260),매도,27200,255,손절가매도,-9.933774834437086%
20180425,오르비텍(A046120),매도,6910,1227,날짜지나 매도 : 20180423 ~ 20180425 설정가격매도,10.031847133757962%
20180425,삼표시멘트(A038500),매도,5635,1594.0,목표가매도,11.805555555555555%
20180425,일신석재(A007110),매도,2641,2703.0,손절가매도,-9.863481228668942%
20180426,퍼스텍(A010820),매수,5220,1560,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180426,바이오닉스진(A222810),매수,12400,656,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180426,바이오닉스진(A222810),매도,11200,656,당일손절가매도,-9.67741935483871%
20180426,티플랙스(A081150),매수,2525,3222,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180426,티플랙스(A081150),매도,2814,3222,당일목표가매도,11.445544554455447%
20180426,웰크론(A065950),매수,4312,1887.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 6,-
20180426,한솔신텍(A099660),매수,1220,6672,매수로직 매수 - (돌파(전일종가)) 우선순위 : 8,-
20180426,포스코엠텍(A009520),매도,5707,1619.0,목표가매도,11.682974559686889%
20180427,포스코엠텍(A009520),매수,5758,1439.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 1,-
20180427,포스코엠텍(A009520),매도,6440,1439.0,당일목표가매도,11.844390413337964%
20180427,크레아플래닛(A058530),매수,1980,4193.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180427,테라젠이텍스(A066700),매수,20950,396,매수로직 매수 - (돌파(전일종가)) 우선순위 : 4,-
20180427,퍼스텍(A010820),매도,5840,1560.0,목표가매도,11.877394636015326%
20180427,웰크론(A065950),매도,4825,1887.0,목표가매도,11.897031539888683%
20180430,에스맥(A097780),매수,2520,3426,매수로직 매수 - (돌파(전일종가)) 우선순위 : 2,-
20180430,엔시트론(A101400),매수,1330,6555,매수로직 매수 - (돌파(전일종가)) 우선순위 : 5,-
20180430,누리플랜(A069140),매수,8020,1087,매수로직 매수 - (돌파(전일종가)) 우선순위 : 7,-
20180430,누리플랜(A069140),매도,8995,1087,당일목표가매도,12.1571072319202%
20180430,한솔신텍(A099660),매도,1255,6672,날짜지나 매도 : 20180426 ~ 20180430 설정가격매도,2.8688524590163933%
20180430,테라젠이텍스(A066700),매도,18900,396.0,손절가매도,-9.785202863961814%
20180502,대창솔루션(A096350),매수,869,9893.0,매수로직 매수 - (돌파(전일종가)) 우선순위 : 3,-
20180502,대창솔루션(A096350),매도,977,9893.0,당일목표가매도,12.428078250863061%
