날짜,종목명,주문,매매가격(원),수량(주),사유,수익률
20140929,벽산(A007210),매도,6630,321,날짜지나 매도 (전일종가) : 2014/09/25 ~ 2014/09/29 ,1.687116564417178%
20140930,NHN한국사이버결제(A060250),매수,17300,120,매수로직 매수 - (매수가)  우선순위 : 1,-
20141001,SK바이오랜드(A052260),매도,24900,85,날짜지나 매도 (전일종가) : 2014/09/29 ~ 2014/10/01 ,2.8925619834710745%
20141001,한국정보통신(A025770),매도,10750,201,날짜지나 매도 (전일종가) : 2014/09/29 ~ 2014/10/01 ,5.392156862745098%
20141002,코스온(A069110),매수,14750,145,매수로직 매수 - (매수가)  우선순위 : 1,-
20141002,솔고바이오(A043100),매수,800,2689,매수로직 매수 - (시초가)  우선순위 : 2,-
20141002,NHN한국사이버결제(A060250),매도,18512,120,날짜지나 매도 (전일종가) : 2014/09/30 ~ 2014/10/02 ,7.00578034682081%
20141007,아난티(A025980),매수,2730,787,매수로직 매수 - (시초가)  우선순위 : 1,-
20141007,코스온(A069110),매도,15700,145,날짜지나 매도 (전일종가) : 2014/10/02 ~ 2014/10/07 ,6.440677966101695%
20141007,솔고바이오(A043100),매도,762,2689,날짜지나 매도 (전일종가) : 2014/10/02 ~ 2014/10/07 ,-4.75%
20141010,씨큐브(A101240),매수,8560,251,매수로직 매수 - (매수가)  우선순위 : 1,-
20141010,대한뉴팜(A054670),매수,26500,81,매수로직 매수 - (매수가)  우선순위 : 2,-
20141013,아난티(A025980),매도,2580,787,날짜지나 매도 (전일종가) : 2014/10/07 ~ 2014/10/10 ,-5.4945054945054945%
20141014,바이오니아(A064550),매수,11450,178,매수로직 매수 - (매수가)  우선순위 : 1,-
20141014,씨큐브(A101240),매도,7390,251,날짜지나 매도 (전일종가) : 2014/10/10 ~ 2014/10/14 ,-13.66822429906542%
20141014,대한뉴팜(A054670),매도,27100,81,날짜지나 매도 (전일종가) : 2014/10/10 ~ 2014/10/14 ,2.2641509433962264%
20141016,바이오니아(A064550),매도,12104,178,날짜지나 매도 (전일종가) : 2014/10/14 ~ 2014/10/16 ,5.711790393013101%
20141017,삼천당제약(A000250),매수,11400,181,매수로직 매수 - (매수가)  우선순위 : 1,-
20141017,디지틀조선(A033130),매수,6750,307,매수로직 매수 - (매수가)  우선순위 : 2,-
20141017,아이에스이커머스(A069920),매수,3490,593,매수로직 매수 - (매수가)  우선순위 : 3,-
20141021,삼천당제약(A000250),매도,11300,181,날짜지나 매도 (전일종가) : 2014/10/17 ~ 2014/10/21 ,-0.8771929824561403%
20141021,디지틀조선(A033130),매도,6550,307,날짜지나 매도 (전일종가) : 2014/10/17 ~ 2014/10/21 ,-2.9629629629629632%
20141021,아이에스이커머스(A069920),매도,2945,593,날짜지나 매도 (전일종가) : 2014/10/17 ~ 2014/10/21 ,-15.616045845272206%
20141022,코아스(A071950),매수,2035,950,매수로직 매수 - (매수가)  우선순위 : 1,-
20141022,아이에스이커머스(A069920),매수,3285,588,매수로직 매수 - (매수가)  우선순위 : 3,-
20141023,마제스타(A035480),매수,6800,290,매수로직 매수 - (매수가)  우선순위 : 1,-
20141023,아이에스이커머스(A069920),매도,3965,588,목표가 시초가 매도,20.700152207001523%
20141024,루트로닉(A085370),매수,13200,153,매수로직 매수 - (매수가)  우선순위 : 1,-
20141024,코아스(A071950),매도,1810,950,날짜지나 매도 (전일종가) : 2014/10/22 ~ 2014/10/24 ,-11.056511056511056%
20141027,진원생명과학(A011000),매수,9590,214,매수로직 매수 - (매수가)  우선순위 : 1,-
20141028,마제스타(A035480),매도,7160,290,날짜지나 매도 (전일종가) : 2014/10/23 ~ 2014/10/27 ,5.294117647058823%
20141028,루트로닉(A085370),매도,13494,153,날짜지나 매도 (전일종가) : 2014/10/24 ~ 2014/10/28 ,2.2272727272727275%
20141028,진원생명과학(A011000),매도,7670,214,손절가 매도,-20.020855057351408%
20141029,유니테스트(A086390),매수,5680,334,매수로직 매수 - (매수가)  우선순위 : 1,-
20141030,휘닉스소재(A050090),매수,1920,1003,매수로직 매수 - (시초가)  우선순위 : 1,-
20141031,에이치엘비생명과학(A067630),매수,1730,1126,매수로직 매수 - (시초가)  우선순위 : 1,-
20141031,유니테스트(A086390),매도,6080,334,날짜지나 매도 (전일종가) : 2014/10/29 ~ 2014/10/31 ,7.042253521126761%
20141103,진원생명과학(A011000),매수,8140,224,매수로직 매수 - (매수가)  우선순위 : 1,-
20141103,휘닉스소재(A050090),매도,1720,1003,날짜지나 매도 (전일종가) : 2014/10/30 ~ 2014/11/03 ,-10.416666666666668%
20141104,보성파워텍(A006910),매수,2970,625,매수로직 매수 - (매수가)  우선순위 : 1,-
20141104,에이치엘비생명과학(A067630),매도,1654,1126,날짜지나 매도 (전일종가) : 2014/10/31 ~ 2014/11/04 ,-4.393063583815029%
20141105,진원생명과학(A011000),매도,8821,224,날짜지나 매도 (전일종가) : 2014/11/03 ~ 2014/11/05 ,8.366093366093367%
20141107,마제스타(A035480),매수,8100,236,매수로직 매수 - (매수가)  우선순위 : 1,-
20141107,보성파워텍(A006910),매도,3085,625,날짜지나 매도 (전일종가) : 2014/11/04 ~ 2014/11/06 ,3.872053872053872%
20141111,보성파워텍(A006910),매수,3810,510,매수로직 매수 - (매수가)  우선순위 : 1,-
20141111,마제스타(A035480),매도,8520,236,날짜지나 매도 (전일종가) : 2014/11/07 ~ 2014/11/11 ,5.185185185185185%
20141112,보성파워텍(A006910),매도,4385,510,목표가 매도,15.091863517060366%
20141113,제이씨현시스템(A033320),매수,3395,599,매수로직 매수 - (매수가)  우선순위 : 1,-
20141114,에스앤에스텍(A101490),매수,3795,535,매수로직 매수 - (매수가)  우선순위 : 1,-
20141114,하이쎌(A066980),매수,1590,1277,매수로직 매수 - (매수가)  우선순위 : 2,-
20141118,제이씨현시스템(A033320),매도,3595,599,날짜지나 매도 (전일종가) : 2014/11/13 ~ 2014/11/17 ,5.89101620029455%
20141118,에스앤에스텍(A101490),매도,4015,535,날짜지나 매도 (전일종가) : 2014/11/14 ~ 2014/11/18 ,5.797101449275362%
20141118,하이쎌(A066980),매도,1435,1277,날짜지나 매도 (전일종가) : 2014/11/14 ~ 2014/11/18 ,-9.748427672955975%
20141119,한창(A005110),매수,1220,1674,매수로직 매수 - (매수가)  우선순위 : 1,-
20141119,우리들휴브레인(A118000),매수,3390,602,매수로직 매수 - (매수가)  우선순위 : 2,-
20141121,한창(A005110),매도,1225,1674,날짜지나 매도 (전일종가) : 2014/11/19 ~ 2014/11/21 ,0.4098360655737705%
20141121,우리들휴브레인(A118000),매도,3198,602,날짜지나 매도 (전일종가) : 2014/11/19 ~ 2014/11/21 ,-5.663716814159292%
20141124,보성파워텍(A006910),매수,4425,452,매수로직 매수 - (매수가)  우선순위 : 1,-
20141124,진원생명과학(A011000),매수,10100,198,매수로직 매수 - (매수가)  우선순위 : 2,-
20141126,초록뱀(A047820),매수,2620,769,매수로직 매수 - (매수가)  우선순위 : 1,-
20141126,보성파워텍(A006910),매도,4506,452,날짜지나 매도 (전일종가) : 2014/11/24 ~ 2014/11/26 ,1.8305084745762712%
20141126,진원생명과학(A011000),매도,10107,198,날짜지나 매도 (전일종가) : 2014/11/24 ~ 2014/11/26 ,0.0693069306930693%
20141128,초록뱀(A047820),매도,2480,769,날짜지나 매도 (전일종가) : 2014/11/26 ~ 2014/11/28 ,-5.343511450381679%
20141203,웹젠(A069080),매수,24150,81,매수로직 매수 - (매수가)  우선순위 : 1,-
20141204,IHQ(A003560),매수,3540,561,매수로직 매수 - (매수가)  우선순위 : 1,-
20141204,웹젠(A069080),매도,27800,81,목표가 매도,15.113871635610765%
20141205,웹젠(A069080),매수,27550,75,매수로직 매수 - (매수가)  우선순위 : 2,-
20141208,IHQ(A003560),매도,3565,561,날짜지나 매도 (전일종가) : 2014/12/04 ~ 2014/12/08 ,0.7062146892655368%
20141209,제이씨현시스템(A033320),매수,4010,539,매수로직 매수 - (매수가)  우선순위 : 1,-
20141209,웹젠(A069080),매도,31350,75,날짜지나 매도 (전일종가) : 2014/12/05 ~ 2014/12/09 ,13.793103448275861%
20141210,완리(A900180),매수,2999,731,매수로직 매수 - (시초가)  우선순위 : 1,-
20141211,제이씨현시스템(A033320),매도,4100,539,날짜지나 매도 (전일종가) : 2014/12/09 ~ 2014/12/11 ,2.2443890274314215%
20141211,완리(A900180),매도,3543,731,목표가 시초가 매도,18.13937979326442%
20141212,완리(A900180),매수,3795,606,매수로직 매수 - (매수가)  우선순위 : 1,-
20141212,초록뱀(A047820),매수,3080,747,매수로직 매수 - (매수가)  우선순위 : 2,-
20141212,파트론(A091700),매수,12350,186,매수로직 매수 - (매수가)  우선순위 : 3,-
20141216,완리(A900180),매도,4126,606,날짜지나 매도 (전일종가) : 2014/12/12 ~ 2014/12/16 ,8.722002635046113%
20141216,초록뱀(A047820),매도,2660,747,날짜지나 매도 (전일종가) : 2014/12/12 ~ 2014/12/16 ,-13.636363636363635%
20141216,파트론(A091700),매도,12100,186,날짜지나 매도 (전일종가) : 2014/12/12 ~ 2014/12/16 ,-2.0242914979757085%
20141217,웨이포트(A900130),매수,1305,1718,매수로직 매수 - (매수가)  우선순위 : 1,-
20141217,SH에너지화학(A002360),매수,1925,1164,매수로직 매수 - (매수가)  우선순위 : 2,-
20141217,한익스프레스(A014130),매수,4845,462,매수로직 매수 - (매수가)  우선순위 : 3,-
20141218,웨이포트(A900130),매도,1040,1718,손절가 매도,-20.306513409961685%
20141219,SH에너지화학(A002360),매도,1895,1164,날짜지나 매도 (전일종가) : 2014/12/17 ~ 2014/12/19 ,-1.5584415584415585%
20141219,한익스프레스(A014130),매도,4270,462,날짜지나 매도 (전일종가) : 2014/12/17 ~ 2014/12/19 ,-11.867905056759547%
20141222,현대아이비티(A048410),매수,4230,470,매수로직 매수 - (매수가)  우선순위 : 3,-
20141223,하이비젼시스템(A126700),매수,9650,208,매수로직 매수 - (매수가)  우선순위 : 1,-
20141223,이스트아시아홀딩스(A900110),매수,2160,930,매수로직 매수 - (매수가)  우선순위 : 2,-
20141223,현대아이비티(A048410),매도,4865,470,목표가 매도,15.011820330969266%
20141226,SH에너지화학(A002360),매수,1880,1056,매수로직 매수 - (매수가)  우선순위 : 1,-
20141226,하이비젼시스템(A126700),매도,9650,208,날짜지나 매도 (전일종가) : 2014/12/23 ~ 2014/12/26 ,0.0%
20141226,이스트아시아홀딩스(A900110),매도,1894,930,날짜지나 매도 (전일종가) : 2014/12/23 ~ 2014/12/26 ,-12.314814814814815%
20141229,코콤(A015710),매수,9650,207,매수로직 매수 - (매수가)  우선순위 : 1,-
20141229,금호산업(A002990),매수,21500,93,매수로직 매수 - (시초가)  우선순위 : 2,-
20141230,SH에너지화학(A002360),매도,1795,1056,날짜지나 매도 (전일종가) : 2014/12/26 ~ 2014/12/30 ,-4.521276595744681%
20150102,코콤(A015710),매도,9700,207,날짜지나 매도 (전일종가) : 2014/12/29 ~ 2015/01/02 ,0.5181347150259068%
20150102,금호산업(A002990),매도,22700,93,날짜지나 매도 (전일종가) : 2014/12/29 ~ 2015/01/02 ,5.5813953488372094%
20150105,파이오링크(A170790),매수,15250,131,매수로직 매수 - (매수가)  우선순위 : 1,-
20150105,유수홀딩스(A000700),매수,9310,215,매수로직 매수 - (매수가)  우선순위 : 2,-
20150107,제일바이오(A052670),매수,6600,302,매수로직 매수 - (매수가)  우선순위 : 1,-
20150107,파이오링크(A170790),매도,15500,131,날짜지나 매도 (전일종가) : 2015/01/05 ~ 2015/01/07 ,1.639344262295082%
20150107,유수홀딩스(A000700),매도,9080,215,날짜지나 매도 (전일종가) : 2015/01/05 ~ 2015/01/07 ,-2.4704618689581093%
20150109,제일바이오(A052670),매도,6073,302,날짜지나 매도 (전일종가) : 2015/01/07 ~ 2015/01/09 ,-7.984848484848485%
20150112,하이로닉(A149980),매수,25600,75,매수로직 매수 - (매수가)  우선순위 : 1,-
20150113,티웨이홀딩스(A004870),매수,3085,633,매수로직 매수 - (매수가)  우선순위 : 1,-
20150113,엔텔스(A069410),매수,18500,105,매수로직 매수 - (매수가)  우선순위 : 2,-
20150114,하이로닉(A149980),매도,25180,75,날짜지나 매도 (전일종가) : 2015/01/12 ~ 2015/01/14 ,-1.640625%
20150115,티웨이홀딩스(A004870),매도,3502,633,날짜지나 매도 (전일종가) : 2015/01/13 ~ 2015/01/15 ,13.517017828200972%
20150115,엔텔스(A069410),매도,19400,105,날짜지나 매도 (전일종가) : 2015/01/13 ~ 2015/01/15 ,4.864864864864865%
20150116,하이로닉(A149980),매수,27150,75,매수로직 매수 - (매수가)  우선순위 : 1,-
20150120,코아스(A071950),매수,2285,892,매수로직 매수 - (매수가)  우선순위 : 1,-
20150120,코맥스(A036690),매수,6480,314,매수로직 매수 - (매수가)  우선순위 : 2,-
20150120,하이로닉(A149980),매도,27120,75,날짜지나 매도 (전일종가) : 2015/01/16 ~ 2015/01/20 ,-0.11049723756906078%
20150122,코아스(A071950),매도,2780,892,날짜지나 매도 (전일종가) : 2015/01/20 ~ 2015/01/22 ,21.663019693654267%
20150122,코맥스(A036690),매도,6623,314,날짜지나 매도 (전일종가) : 2015/01/20 ~ 2015/01/22 ,2.20679012345679%
20150123,한창(A005110),매수,3405,643,매수로직 매수 - (매수가)  우선순위 : 2,-
20150123,슈넬생명과학(A003060),매수,1695,1292,매수로직 매수 - (매수가)  우선순위 : 3,-
20150126,슈넬생명과학(A003060),매도,1950,1292,목표가 매도,15.04424778761062%
20150127,SH에너지화학(A002360),매수,1810,1309,매수로직 매수 - (매수가)  우선순위 : 1,-
20150127,다우데이타(A032190),매수,11750,201,매수로직 매수 - (매수가)  우선순위 : 2,-
20150127,한창(A005110),매도,3895,643,날짜지나 매도 (전일종가) : 2015/01/23 ~ 2015/01/27 ,14.390602055800294%
20150128,랩지노믹스(A084650),매수,13650,177,매수로직 매수 - (매수가)  우선순위 : 1,-
20150129,SH에너지화학(A002360),매도,1785,1309,날짜지나 매도 (전일종가) : 2015/01/27 ~ 2015/01/29 ,-1.3812154696132597%
20150129,랩지노믹스(A084650),매도,15700,177,목표가 매도,15.018315018315018%
20150130,랩지노믹스(A084650),매수,15700,158,매수로직 매수 - (매수가)  우선순위 : 1,-
20150130,에이씨티(A138360),매수,8210,303,매수로직 매수 - (매수가)  우선순위 : 2,-
20150130,다우데이타(A032190),매도,11850,201,날짜지나 매도 (전일종가) : 2015/01/27 ~ 2015/01/29 ,0.851063829787234%
20150202,슈피겐코리아(A192440),매수,102100,24,매수로직 매수 - (매수가)  우선순위 : 1,-
20150203,랩지노믹스(A084650),매도,15596,158,날짜지나 매도 (전일종가) : 2015/01/30 ~ 2015/02/03 ,-0.6624203821656051%
20150203,에이씨티(A138360),매도,8228,303,날짜지나 매도 (전일종가) : 2015/01/30 ~ 2015/02/03 ,0.21924482338611448%
20150204,코콤(A015710),매수,12750,194,매수로직 매수 - (매수가)  우선순위 : 2,-
20150204,슈피겐코리아(A192440),매도,100400,24,날짜지나 매도 (전일종가) : 2015/02/02 ~ 2015/02/04 ,-1.665034280117532%
20150205,엠씨넥스(A097520),매수,10500,244,매수로직 매수 - (매수가)  우선순위 : 1,-
20150205,코콤(A015710),매도,14700,194,목표가 매도,15.294117647058824%
20150209,이라이콤(A041520),매수,17700,148,매수로직 매수 - (매수가)  우선순위 : 2,-
20150209,엠씨넥스(A097520),매도,10863,244,날짜지나 매도 (전일종가) : 2015/02/05 ~ 2015/02/09 ,3.4571428571428573%
20150210,갤럭시아컴즈(A094480),매수,7840,336,매수로직 매수 - (매수가)  우선순위 : 2,-
20150211,이라이콤(A041520),매도,17400,148,날짜지나 매도 (전일종가) : 2015/02/09 ~ 2015/02/11 ,-1.694915254237288%
20150212,신라에스지(A025870),매수,6500,405,매수로직 매수 - (시초가)  우선순위 : 1,-
20150212,갤럭시아컴즈(A094480),매도,8105,336,날짜지나 매도 (전일종가) : 2015/02/10 ~ 2015/02/12 ,3.3801020408163267%
20150213,모베이스(A101330),매수,7960,330,매수로직 매수 - (매수가)  우선순위 : 1,-
20150213,슈피겐코리아(A192440),매수,123700,21,매수로직 매수 - (매수가)  우선순위 : 2,-
20150216,신라에스지(A025870),매도,6250,405,날짜지나 매도 (전일종가) : 2015/02/12 ~ 2015/02/16 ,-3.8461538461538463%
20150217,모베이스(A101330),매도,8019,330,날짜지나 매도 (전일종가) : 2015/02/13 ~ 2015/02/17 ,0.7412060301507537%
20150223,백금T&A(A046310),매수,2325,1141,매수로직 매수 - (매수가)  우선순위 : 1,-
20150223,슈피겐코리아(A192440),매도,131500,21,날짜지나 매도 (전일종가) : 2015/02/13 ~ 2015/02/17 ,6.305578011317705%
20150224,퍼스텍(A010820),매수,3295,794,매수로직 매수 - (매수가)  우선순위 : 1,-
20150225,백금T&A(A046310),매도,2221,1141,날짜지나 매도 (전일종가) : 2015/02/23 ~ 2015/02/25 ,-4.473118279569892%
20150226,키위미디어그룹(A012170),매수,1890,1387,매수로직 매수 - (매수가)  우선순위 : 2,-
20150226,퍼스텍(A010820),매도,3380,794,날짜지나 매도 (전일종가) : 2015/02/24 ~ 2015/02/26 ,2.579666160849772%
20150302,모베이스(A101330),매수,8410,309,매수로직 매수 - (매수가)  우선순위 : 1,-
20150302,SGA(A049470),매수,1155,2252,매수로직 매수 - (매수가)  우선순위 : 2,-
20150302,키위미디어그룹(A012170),매도,1845,1387,날짜지나 매도 (전일종가) : 2015/02/26 ~ 2015/03/02 ,-2.380952380952381%
20150303,한진중공업(A097230),매수,5270,499,매수로직 매수 - (매수가)  우선순위 : 1,-
20150304,모베이스(A101330),매도,8339,309,날짜지나 매도 (전일종가) : 2015/03/02 ~ 2015/03/04 ,-0.8442330558858503%
20150304,SGA(A049470),매도,1105,2252,날짜지나 매도 (전일종가) : 2015/03/02 ~ 2015/03/04 ,-4.329004329004329%
20150305,한진중공업(A097230),매도,5630,499,날짜지나 매도 (전일종가) : 2015/03/03 ~ 2015/03/05 ,6.83111954459203%
20150306,흥아해운(A003280),매수,3025,863,매수로직 매수 - (매수가)  우선순위 : 2,-
20150306,SH에너지화학(A002360),매수,2340,1116,매수로직 매수 - (매수가)  우선순위 : 3,-
20150309,바이넥스(A053030),매수,14700,178,매수로직 매수 - (매수가)  우선순위 : 1,-
20150310,SH에너지화학(A002360),매도,2250,1116,날짜지나 매도 (전일종가) : 2015/03/06 ~ 2015/03/10 ,-3.8461538461538463%
20150311,룽투코리아(A060240),매수,19200,131,매수로직 매수 - (매수가)  우선순위 : 1,-
20150311,흥아해운(A003280),매도,2894,863,날짜지나 매도 (전일종가) : 2015/03/06 ~ 2015/03/10 ,-4.330578512396694%
20150311,바이넥스(A053030),매도,14500,178,날짜지나 매도 (전일종가) : 2015/03/09 ~ 2015/03/11 ,-1.3605442176870748%
20150312,룽투코리아(A060240),매도,15350,131,손절가 매도,-20.052083333333336%
20150313,엠씨넥스(A097520),매수,11900,197,매수로직 매수 - (매수가)  우선순위 : 1,-
20150317,내츄럴엔도텍(A168330),매수,78100,29,매수로직 매수 - (매수가)  우선순위 : 2,-
20150317,엠씨넥스(A097520),매도,11733,197,날짜지나 매도 (전일종가) : 2015/03/13 ~ 2015/03/17 ,-1.403361344537815%
20150318,에이씨티(A138360),매수,10800,214,매수로직 매수 - (매수가)  우선순위 : 1,-
20150318,한국정보인증(A053300),매수,7340,315,매수로직 매수 - (매수가)  우선순위 : 2,-
20150319,내츄럴엔도텍(A168330),매도,76300,29,날짜지나 매도 (전일종가) : 2015/03/17 ~ 2015/03/19 ,-2.3047375160051216%
20150320,에이씨티(A138360),매도,10553,214,날짜지나 매도 (전일종가) : 2015/03/18 ~ 2015/03/20 ,-2.287037037037037%
20150320,한국정보인증(A053300),매도,7418,315,날짜지나 매도 (전일종가) : 2015/03/18 ~ 2015/03/20 ,1.0626702997275206%
20150323,랩지노믹스(A084650),매수,17950,128,매수로직 매수 - (매수가)  우선순위 : 1,-
20150324,보령메디앙스(A014100),매수,13850,167,매수로직 매수 - (매수가)  우선순위 : 1,-
20150324,한국주철관(A000970),매수,17250,134,매수로직 매수 - (매수가)  우선순위 : 2,-
20150325,랩지노믹스(A084650),매도,18505,128,날짜지나 매도 (전일종가) : 2015/03/23 ~ 2015/03/25 ,3.0919220055710306%
20150326,리더스코스메틱(A016100),매수,60900,39,매수로직 매수 - (매수가)  우선순위 : 1,-
20150326,보령메디앙스(A014100),매도,14484,167,날짜지나 매도 (전일종가) : 2015/03/24 ~ 2015/03/26 ,4.577617328519856%
20150326,한국주철관(A000970),매도,18200,134,날짜지나 매도 (전일종가) : 2015/03/24 ~ 2015/03/26 ,5.507246376811594%
20150327,원풍물산(A008290),매수,4075,596,매수로직 매수 - (매수가)  우선순위 : 2,-
20150327,리더스코스메틱(A016100),매도,70100,39,목표가 매도,15.10673234811166%
20150330,리더스코스메틱(A016100),매수,67900,36,매수로직 매수 - (매수가)  우선순위 : 1,-
20150331,조광페인트(A004910),매수,17700,143,매수로직 매수 - (매수가)  우선순위 : 1,-
20150331,원풍물산(A008290),매도,4069,596,날짜지나 매도 (전일종가) : 2015/03/27 ~ 2015/03/31 ,-0.147239263803681%
20150401,보령메디앙스(A014100),매수,16550,153,매수로직 매수 - (매수가)  우선순위 : 1,-
20150401,리더스코스메틱(A016100),매도,68500,36,날짜지나 매도 (전일종가) : 2015/03/30 ~ 2015/04/01 ,0.8836524300441826%
20150402,엠씨넥스(A097520),매수,12800,197,매수로직 매수 - (매수가)  우선순위 : 1,-
20150402,조광페인트(A004910),매도,19100,143,날짜지나 매도 (전일종가) : 2015/03/31 ~ 2015/04/02 ,7.909604519774012%
20150403,지스마트글로벌(A114570),매수,3120,799,매수로직 매수 - (매수가)  우선순위 : 1,-
20150403,보령메디앙스(A014100),매도,14576,153,날짜지나 매도 (전일종가) : 2015/04/01 ~ 2015/04/03 ,-11.927492447129909%
20150406,엠씨넥스(A097520),매도,12402,197,날짜지나 매도 (전일종가) : 2015/04/02 ~ 2015/04/06 ,-3.109375%
20150406,지스마트글로벌(A114570),매도,3590,799,목표가 매도,15.064102564102564%
20150407,리더스코스메틱(A016100),매수,76400,33,매수로직 매수 - (매수가)  우선순위 : 1,-
20150407,대유에이텍(A002880),매수,2950,870,매수로직 매수 - (매수가)  우선순위 : 2,-
20150407,한국주철관(A000970),매수,16950,151,매수로직 매수 - (매수가)  우선순위 : 3,-
20150409,리더스코스메틱(A016100),매도,80400,33,날짜지나 매도 (전일종가) : 2015/04/07 ~ 2015/04/09 ,5.2356020942408374%
20150409,대유에이텍(A002880),매도,2940,870,날짜지나 매도 (전일종가) : 2015/04/07 ~ 2015/04/09 ,-0.3389830508474576%
20150409,한국주철관(A000970),매도,18100,151,날짜지나 매도 (전일종가) : 2015/04/07 ~ 2015/04/09 ,6.784660766961652%
20150410,리더스코스메틱(A016100),매수,89100,29,매수로직 매수 - (매수가)  우선순위 : 1,-
20150410,대화제약(A067080),매수,13900,191,매수로직 매수 - (매수가)  우선순위 : 2,-
20150414,리더스코스메틱(A016100),매도,98000,29,날짜지나 매도 (전일종가) : 2015/04/10 ~ 2015/04/14 ,9.988776655443322%
20150414,대화제약(A067080),매도,15350,191,날짜지나 매도 (전일종가) : 2015/04/10 ~ 2015/04/14 ,10.431654676258994%
20150415,양지사(A030960),매수,9750,289,매수로직 매수 - (매수가)  우선순위 : 1,-
20150415,차이나하오란(A900090),매수,2915,969,매수로직 매수 - (매수가)  우선순위 : 2,-
20150415,케이티스(A058860),매수,5950,474,매수로직 매수 - (매수가)  우선순위 : 3,-
20150417,차이나하오란(A900090),매도,3035,969,날짜지나 매도 (전일종가) : 2015/04/15 ~ 2015/04/17 ,4.1166380789022305%
20150417,케이티스(A058860),매도,5560,474,날짜지나 매도 (전일종가) : 2015/04/15 ~ 2015/04/17 ,-6.5546218487394965%
20150420,뉴프라이드(A900100),매수,1515,1771,매수로직 매수 - (매수가)  우선순위 : 1,-
20150420,양지사(A030960),매도,8550,289,날짜지나 매도 (전일종가) : 2015/04/15 ~ 2015/04/17 ,-12.307692307692308%
20150421,양지사(A030960),매수,9540,276,매수로직 매수 - (매수가)  우선순위 : 1,-
20150423,일신바이오(A068330),매수,1365,1838,매수로직 매수 - (매수가)  우선순위 : 1,-
20150423,뉴프라이드(A900100),매도,1375,1771,날짜지나 매도 (전일종가) : 2015/04/20 ~ 2015/04/22 ,-9.24092409240924%
20150423,양지사(A030960),매도,8870,276,날짜지나 매도 (전일종가) : 2015/04/21 ~ 2015/04/23 ,-7.023060796645702%
20150424,웰크론(A065950),매수,4750,518,매수로직 매수 - (매수가)  우선순위 : 1,-
20150424,하이비젼시스템(A126700),매수,11450,215,매수로직 매수 - (매수가)  우선순위 : 2,-
20150427,일신바이오(A068330),매도,1195,1838,날짜지나 매도 (전일종가) : 2015/04/23 ~ 2015/04/27 ,-12.454212454212454%
20150428,웰크론(A065950),매도,4525,518,날짜지나 매도 (전일종가) : 2015/04/24 ~ 2015/04/28 ,-4.736842105263158%
20150428,하이비젼시스템(A126700),매도,12250,215,날짜지나 매도 (전일종가) : 2015/04/24 ~ 2015/04/28 ,6.986899563318777%
20150429,서울옥션(A063170),매수,17250,141,매수로직 매수 - (매수가)  우선순위 : 2,-
20150429,에스앤씨엔진그룹(A900080),매수,1726,1414,매수로직 매수 - (시초가)  우선순위 : 3,-
20150430,에스앤씨엔진그룹(A900080),매도,2062,1414,목표가 시초가 매도,19.46697566628042%
20150504,씨케이에이치(A900120),매수,5370,488,매수로직 매수 - (매수가)  우선순위 : 1,-
20150504,넥스트BT(A065170),매수,3180,824,매수로직 매수 - (매수가)  우선순위 : 2,-
20150504,서울옥션(A063170),매도,17900,141,날짜지나 매도 (전일종가) : 2015/04/29 ~ 2015/05/04 ,3.768115942028986%
20150506,넥스트BT(A065170),매도,2540,824,손절가 매도,-20.125786163522015%
20150508,KMH하이텍(A052900),매수,2670,910,매수로직 매수 - (매수가)  우선순위 : 1,-
20150508,씨케이에이치(A900120),매도,5271,488,날짜지나 매도 (전일종가) : 2015/05/04 ~ 2015/05/07 ,-1.8435754189944136%
20150511,KMH하이텍(A052900),매도,3070,910,목표가 매도,14.981273408239701%
20150512,엠씨넥스(A097520),매수,14800,171,매수로직 매수 - (매수가)  우선순위 : 1,-
20150512,사람인에이치알(A143240),매수,17800,142,매수로직 매수 - (매수가)  우선순위 : 3,-
20150514,엠씨넥스(A097520),매도,15927,171,날짜지나 매도 (전일종가) : 2015/05/12 ~ 2015/05/14 ,7.614864864864865%
20150514,사람인에이치알(A143240),매도,17850,142,날짜지나 매도 (전일종가) : 2015/05/12 ~ 2015/05/14 ,0.2808988764044944%
20150515,팬엔터테인먼트(A068050),매수,8300,313,매수로직 매수 - (매수가)  우선순위 : 3,-
20150519,메타바이오메드(A059210),매수,7480,353,매수로직 매수 - (매수가)  우선순위 : 2,-
20150519,팬엔터테인먼트(A068050),매도,8780,313,날짜지나 매도 (전일종가) : 2015/05/15 ~ 2015/05/19 ,5.783132530120482%
20150520,보령메디앙스(A014100),매수,24000,111,매수로직 매수 - (매수가)  우선순위 : 2,-
20150521,메디톡스(A086900),매수,462000,5,매수로직 매수 - (매수가)  우선순위 : 1,-
20150521,메타바이오메드(A059210),매도,8130,353,날짜지나 매도 (전일종가) : 2015/05/19 ~ 2015/05/21 ,8.689839572192513%
20150522,아스트(A067390),매수,25700,105,매수로직 매수 - (매수가)  우선순위 : 1,-
20150522,보령메디앙스(A014100),매도,23866,111,날짜지나 매도 (전일종가) : 2015/05/20 ~ 2015/05/22 ,-0.5583333333333333%
20150526,에넥스(A011090),매수,4575,594,매수로직 매수 - (매수가)  우선순위 : 1,-
20150526,메디톡스(A086900),매도,461107,5,날짜지나 매도 (전일종가) : 2015/05/21 ~ 2015/05/26 ,-0.1932900432900433%
